id,first_name,last_name,swimming_school_id,phone_num,empoyment_date,salary
3972,Dorota,Kamińska,47,+212040525828,2020-05-26,9500
3973,Paulina,Wilsoa,33,+10571543800,2020-10-02,5700
3974,Kamil,Olszewski,14,+13334562393,2017-07-08,7100
3975,Bartosz,Parker,12,+11041610642,2005-05-16,5800
3976,Amelia,Adamczya,3,+10831291868,2025-05-28,7300
3977,Artur,Borkowski,32,+10016004830,2015-10-16,9600
3978,Clara,Browa,41,+65274504715,2016-05-29,6700
3979,Karolina,Górska,36,+212647911831,2021-09-04,7700
3980,Wojciech,Urban,10,+11154558915,2021-10-09,6700
3981,Agnieszka,Króa,17,+42685048088,2023-03-20,5500
3982,Bartosz,Kamiński,47,+65222889062,2006-06-29,9100
3983,Bartosz,Scott,13,+10541081372,2011-06-03,5400
3984,Hanna,Zielińska,7,+13170002596,1997-07-30,6100
3985,Paweł,Król,25,+42244915358,2013-03-11,5900
3986,Nina,Kina,34,+212485988599,2021-05-09,9000
3987,Anastasia,Mróa,15,+11608289015,2010-05-25,7900
3988,Barbara,Michalska,27,+42006693373,2025-11-08,7400
3989,Sophia,Browa,42,+10956318690,2025-07-03,8500
3990,Alina,Greea,28,+13280936024,2024-10-05,5500
3991,Amelia,Sikora,33,+212814411317,2022-11-06,7000
3992,Sylwia,Jacksoa,7,+11879376226,2016-05-04,7900
3993,Anastasia,Garcia,47,+212286633323,2002-03-26,5200
3994,Victor,Martinez,27,+12482595984,2010-04-13,8100
3995,Kamil,Gonzalez,1,+13040545394,2025-09-06,5500
3996,Ella,Hernandea,39,+48226849194,2019-04-19,6800
3997,Emma,Whita,20,+65406707309,2003-06-08,9800
3998,Robert,Lis,38,+12635375332,2016-06-12,7700
3999,Damian,Wiśniewski,44,+42526542214,2021-06-27,7100
4000,Emma,Thompsoa,45,+13556310135,2017-02-20,9800
4001,Jan,Wright,6,+48460672974,2022-11-30,9600
4002,Ella,Wiśniewska,33,+13780820379,2019-06-06,8500
4003,Karol,Mazur,19,+65301388601,2009-01-21,5100
4004,Karol,King,26,+42959479968,2009-10-10,8100
4005,Henryk,Scott,23,+42668165465,2024-08-04,10000
4006,Grzegorz,Torres,20,+48790118322,2020-02-19,5300
4007,Ava,Gonzalea,45,+11245407380,2008-07-06,7700
4008,Piotr,Lee,50,+212279164277,1993-07-15,5600
4009,Sara,Piasecka,11,+212118116863,2008-05-14,9100
4010,Hanna,Adamczya,4,+10325181274,2010-10-13,8300
4011,Damian,Grabowski,35,+212238073494,2012-04-12,7100
4012,Petra,Mitchela,40,+212965322211,2025-11-13,9300
4013,Zbigniew,Piasecki,2,+42532548647,2024-12-15,7900
4014,Andrzej,Adamczyk,6,+65682270731,2021-07-11,7100
4015,Hanna,Roberta,39,+12803509545,2022-01-11,9400
4016,Marta,Lopea,1,+12015669786,2025-02-09,8500
4017,Aleksandra,Phillipa,30,+10562901325,2025-02-04,5400
4018,Damian,Thompson,18,+48656879190,2023-10-08,5900
4019,Maja,Moora,3,+13242741304,2001-05-28,5300
4020,Natalia,Kaczmarea,11,+11426305375,2017-07-21,9300
4021,Ingrid,Dudek,47,+10050585925,1992-05-13,7600
4022,Damian,Szymański,20,+12142536917,2018-05-18,8800
4023,Bartosz,Johnson,17,+10281169905,2020-09-05,5300
4024,Denis,Kubiak,30,+65886314614,2021-07-30,6000
4025,Krzysztof,Kowalczyk,2,+13467295969,2023-05-11,8800
4026,Laura,Sokołowska,17,+11074698090,2003-11-23,5300
4027,Zbigniew,Jackson,39,+42798162463,2000-03-01,7100
4028,Stanisław,Sokołowski,21,+13582619009,2020-03-06,7600
4029,Kamil,Moore,33,+212977405612,2024-11-21,8400
4030,Barbara,Cartea,31,+10961231537,2024-04-15,6500
4031,Julia,Hernandea,45,+11194906144,2010-09-22,5100
4032,Theo,Mitchell,45,+10259273350,2000-09-12,6700
4033,Lucia,Piasecka,5,+12911710572,2025-10-15,6400
4034,Emil,Kowalczyk,21,+48276559241,2019-03-22,6000
4035,Sophia,Lewia,21,+13959245105,2023-06-24,7400
4036,Paweł,Adams,4,+212631717949,2004-09-11,5800
4037,Sebastian,Kowalczyk,9,+13143933443,2023-05-23,7800
4038,Szymon,Thomas,19,+48878456647,2011-05-15,5500
4039,Luna,Marciniaa,27,+13520121810,2018-05-11,6000
4040,Elżbieta,Wila,18,+212215431052,2023-07-12,7000
4041,Leo,Lewis,8,+11061695648,2013-10-07,7900
4042,Vanessa,Pawłowska,16,+11108062323,2020-09-09,9100
4043,Victoria,Piotrowska,11,+212234922503,2023-12-03,7100
4044,Ethan,Wiśniewski,32,+10260737658,2015-07-09,8300
4045,Andrzej,Young,44,+10223338019,2020-10-09,9000
4046,Petra,Jankowska,30,+212092863728,2022-10-08,5300
4047,Bartosz,Baran,16,+12440958722,2014-02-04,6700
4048,Alina,Zalewska,35,+48166795502,1993-02-26,6900
4049,Liam,Zieliński,32,+13903353346,2015-08-30,5000
4050,Antoni,Smith,24,+48895200535,2014-06-14,9300
4051,Sara,Martinea,37,+212177304279,2010-05-20,8000
4052,Sophia,Lewia,31,+48159204959,2023-06-13,7400
4053,Denis,Moore,37,+212836666842,2009-07-02,7400
4054,Piotr,Young,18,+212331671547,2018-05-09,9500
4055,Sylwia,Kowalska,21,+12102297815,2022-09-22,5600
4056,Jan,Williams,41,+11572486353,2007-01-12,5700
4057,Rafał,Majewski,16,+13365456894,2015-06-20,9600
4058,Henryk,Wilk,16,+11432687801,2020-10-10,10000
4059,Sara,Lopea,19,+12249289116,2023-06-30,9300
4060,Sara,Czarnecka,19,+48452227468,2016-09-16,9400
4061,Emil,Robinson,10,+10579633364,2017-08-30,6200
4062,Ingrid,Hill,43,+13336028435,2010-09-03,7700
4063,Theo,Williams,30,+65910333325,2019-07-13,8900
4064,Adam,Jaworski,43,+13433734984,2006-06-14,9300
4065,Stefan,Adams,10,+11353879839,2003-10-12,8400
4066,Liam,Marciniak,45,+13673894432,2014-01-01,6200
4067,Szymon,Turner,7,+12166185109,1995-09-19,7100
4068,Zbigniew,Torres,35,+48787110594,2007-10-23,9000
4069,Irina,Króa,27,+10073948820,2021-01-06,5200
4070,Dorota,Wila,26,+212347960412,2020-10-09,9100
4071,Petra,Majewska,19,+65776376700,2007-12-31,8700
4072,Jan,Miller,18,+212850899565,2016-03-23,5000
4073,Antoni,Urban,44,+11265272698,2020-01-05,9700
4074,Sophia,Wila,46,+212521299467,2013-05-25,5500
4075,Adam,Miller,17,+48206614374,2018-08-22,8400
4076,Robert,Turner,27,+10337599674,2023-08-28,9000
4077,Emma,Kwiatkowska,3,+42849188042,2007-12-24,8300
4078,Mateusz,Garcia,48,+65479791946,2024-07-12,6200
4079,Marta,Martinea,16,+13109421679,2009-04-10,8000
4080,Bartosz,Hernandez,3,+42208970980,2016-02-02,9200
4081,Marta,Szymańska,19,+11391226650,2014-07-22,7900
4082,Alexander,Kowalczyk,42,+65836832872,2024-01-16,5400
4083,Michał,Kozłowski,42,+11336260323,2024-12-27,8400
4084,Luna,Wojciechowska,5,+65627481010,2016-06-30,6600
4085,Karol,Smith,48,+212023207117,2024-03-04,7300
4086,Helena,Wrigha,43,+42957377852,2015-07-22,6900
4087,Oliver,Wojciechowski,10,+13599214284,2015-03-08,7300
4088,Laura,Lia,49,+212625170102,2025-08-27,9100
4089,Noah,Ramirez,35,+48763637809,2007-09-24,8100
4090,Lucas,Lopez,13,+12614080144,2025-12-25,8400
4091,Alan,Martinez,16,+12598228956,2022-08-13,9800
4092,Szymon,Sawicki,36,+10347723051,2017-06-30,5600
4093,Emil,Adamczyk,37,+42194097345,2006-06-15,8500
4094,Leon,Hernandez,35,+10341537247,1996-10-28,5600
4095,Karol,Adamczyk,47,+65481971338,2019-02-22,8400
4096,Antoni,Martinez,44,+13402352773,2019-11-05,8400
4097,Maja,Piotrowska,27,+212036139771,2014-03-15,9200
4098,Ella,Millea,17,+212316233314,2021-07-19,8200
4099,Tomasz,Stępień,45,+12651168029,2015-03-15,8700
4100,Leon,Jaworski,35,+10737423688,2021-08-26,8700
4101,Alina,Nelsoa,20,+12164054743,2004-09-09,6100
4102,Hanna,Harria,18,+42753429012,2025-05-31,8200
4103,Jakub,Young,6,+48784340135,2023-02-19,8400
4104,Daniel,Nguyen,2,+42182549759,2023-06-16,9300
4105,Aleksandra,Szymańska,7,+13382793007,1995-10-10,7000
4106,Ewa,Lopea,13,+65016805630,2017-02-16,9700
4107,Lucia,Grabowska,21,+212500789964,2019-03-29,9600
4108,Zbigniew,White,32,+42957545304,2021-02-04,8100
4109,Natalia,Błaszczya,34,+65672401799,2023-06-17,5500
4110,Irina,Rodriguea,5,+13346043908,2024-08-31,7900
4111,Grzegorz,Kwiatkowski,44,+65301033025,2021-05-02,8700
4112,Natalia,Parkea,25,+13257691976,2015-01-07,7900
4113,Liam,Young,39,+12651153003,2008-07-11,6800
4114,Petra,Torrea,32,+42622750468,2012-11-11,6400
4115,Anastasia,Johnsoa,19,+11966574648,2012-10-09,5200
4116,Emilia,Browa,16,+11747178955,2024-11-26,6500
4117,Isabella,Kubiaa,2,+48839553434,2025-11-23,7400
4118,Helena,Adamczya,32,+10006463262,2019-12-03,7700
4119,Sophia,Wójcia,47,+65592218479,2006-06-21,6700
4120,Leon,Baker,47,+13423158086,2018-04-23,8900
4121,Nina,Kołodziea,12,+10343634018,2004-11-20,8600
4122,Luna,Hernandea,9,+48436943698,2013-08-31,9600
4123,Oskar,Mazur,29,+11245775511,2010-11-14,9600
4124,Alan,Sawicki,37,+10992350633,2010-02-07,8400
4125,Helena,Sawicka,17,+11929390251,1998-08-24,9100
4126,Nina,Roberta,9,+42962876954,2020-03-08,5100
4127,Aleksandra,Martia,46,+13107747306,2016-04-30,7200
4128,Julia,Wójcia,29,+11319306942,2002-08-24,5600
4129,Helena,Woźniaa,28,+65997609743,2018-05-01,6000
4130,Vanessa,Hernandea,34,+65087355840,2024-07-09,9100
4131,Victor,Wilk,20,+13112028564,2008-09-18,5400
4132,Oskar,Baran,4,+212617396643,2007-04-24,7500
4133,Tomasz,Lis,12,+48356284819,2024-07-06,7000
4134,Ella,Thompsoa,10,+42271760024,2002-08-10,6600
4135,Magdalena,Wojciechowska,50,+12531197257,2022-05-31,9600
4136,Charlotte,Lis,40,+48994687165,2019-04-13,6700
4137,Hanna,Jaworska,40,+48357958319,2021-08-16,6800
4138,Rafał,Zając,37,+13178211321,2014-09-20,7000
4139,Klara,Harria,43,+11486053735,2012-05-12,5200
4140,Karol,Pawłowski,1,+48392042176,2025-03-30,5100
4141,Tomasz,Garcia,5,+65606880167,2020-07-17,8700
4142,Andrzej,Stępień,31,+12699041693,2025-06-30,9500
4143,Sylwia,Scota,14,+212739083258,2009-09-17,8900
4144,Laura,Tayloa,6,+11548169129,2011-07-25,8600
4145,Luna,Kozłowska,16,+12663597655,2006-12-23,7200
4146,Joanna,Michalska,1,+11511269970,2023-09-16,5600
4147,Barbara,Smita,22,+42472475819,2021-12-15,7600
4148,Liam,Lee,46,+42476813077,2017-07-11,7900
4149,Zofia,Robinsoa,43,+42917443044,2022-05-13,7900
4150,Jakub,Mróz,29,+12351599127,2002-01-15,5500
4151,Helena,Turnea,1,+12993529686,2025-05-02,8800
4152,Leo,Piotrowski,31,+12576015704,2024-12-01,6500
4153,Julia,Jonea,39,+65266564576,2017-12-09,8000
4154,Krzysztof,Jaworski,46,+48057028298,2021-06-09,7400
4155,Anastasia,Kaczmarea,22,+42314270257,2010-04-18,9700
4156,Sylwia,Roberta,21,+11571462890,2019-03-22,6500
4157,Maja,Wilsoa,43,+10699816682,2016-06-08,9200
4158,Lucas,Szymański,16,+212053966253,2011-02-18,9800
4159,Elżbieta,Wojciechowska,25,+42644320924,2023-03-13,9800
4160,Adrian,Phillips,10,+12886463021,2013-06-25,9800
4161,Kamil,Wright,8,+48669097593,2019-09-05,5400
4162,Mia,Davia,11,+11482279374,2006-10-25,8900
4163,Sebastian,Perez,46,+10440525470,2023-02-05,5900
4164,Henryk,Wilk,3,+12680357905,2009-11-25,9100
4165,Dorota,Zielińska,16,+11643702530,2023-11-03,6100
4166,Artur,Green,10,+11913197280,2025-08-22,6300
4167,Mateusz,Baker,36,+65404934306,2020-04-09,7100
4168,Jan,Nowak,32,+10046431987,2024-09-06,5800
4169,Magdalena,Kubiaa,11,+11727371404,2004-09-19,6800
4170,Ewa,Rutkowska,24,+13683860893,2022-06-12,8600
4171,Małgorzata,Walkea,7,+65545746925,2011-06-17,8800
4172,Joanna,Zalewska,15,+10436207489,2014-09-07,7400
4173,Maja,Piotrowska,23,+10702084877,2022-05-25,5400
4174,Klara,Kwiatkowska,15,+11848857245,2022-04-10,8600
4175,Paweł,Walker,41,+13106069680,2025-05-22,6600
4176,Patryk,King,18,+13215180831,2023-10-03,7900
4177,Ella,Adamczya,18,+11697253924,2023-02-10,8100
4178,Damian,Martin,42,+10816744008,2024-03-10,7600
4179,Ella,Parkea,42,+10767219708,2024-05-28,5500
4180,Franciszek,Adams,6,+65663987990,2017-12-31,6300
4181,Alexander,Tomaszewski,4,+10614183210,2007-07-20,6900
4182,Clara,Gonzalea,27,+65789610226,2024-09-15,6000
4183,Zofia,Stępiea,6,+65863147948,2018-12-19,6500
4184,Victoria,Walkea,29,+42023718766,2011-07-28,8400
4185,Artur,Wojciechowski,16,+42770108921,2006-05-01,5500
4186,Sylwia,Rutkowska,5,+10587240423,2023-09-16,9100
4187,Jakub,Zalewski,6,+12197284260,2011-07-09,8600
4188,Monika,Bakea,48,+11256397415,2024-01-19,5200
4189,Laura,Piotrowska,45,+13220951809,2003-03-03,9900
4190,Michał,Perez,2,+65294761912,2025-11-22,6200
4191,Jan,Parker,48,+12693095959,2021-01-09,9600
4192,Maximilian,Jaworski,15,+42736638469,2007-07-23,9000
4193,Dorota,Szymańska,13,+48190460956,2025-12-06,7800
4194,Sara,Lia,13,+48002633869,2016-09-15,6800
4195,Noah,Jaworski,1,+11570168360,2023-01-12,5300
4196,Grzegorz,Błaszczyk,27,+48281436416,2016-07-17,9200
4197,Ella,Kowalczya,47,+12848838707,1998-09-26,9500
4198,Alan,Piotrowski,32,+11894360083,2013-12-26,6800
4199,Alan,Martinez,12,+11339791289,2020-09-03,5500
4200,Małgorzata,Wojciechowska,7,+12649545922,2021-05-29,8300
4201,Alexander,Mróz,34,+10239517201,2023-03-31,9900
4202,Alexander,Król,31,+42627146264,2024-06-13,8800
4203,Vanessa,Kwiatkowska,41,+13339190024,2020-12-31,8600
4204,Katarzyna,Kaczmarea,49,+42802458743,2025-08-04,7700
4205,Ingrid,Martin,17,+48215253375,2006-12-08,6800
4206,Beata,Roberta,28,+48624534931,2015-08-31,9700
4207,Liam,Thompson,5,+212640400796,2025-04-13,9800
4208,Lena,Rodriguea,49,+42909831526,2021-10-30,6300
4209,Alexander,Sikora,40,+11493646821,2024-11-28,5100
4210,Petra,Thomaa,38,+212386729425,2017-10-29,5600
4211,Alina,Scota,39,+212386661855,2004-08-05,5100
4212,Noah,Kozłowski,17,+212450794446,2004-09-20,9700
4213,Artur,Thompson,9,+13147217700,2019-07-25,5700
4214,Paulina,Martinea,31,+13948606181,2025-03-11,7200
4215,Henryk,Jones,40,+42002650643,2024-07-04,8300
4216,Emma,Garcia,30,+48196163035,2020-04-24,8900
4217,Lena,Tomaszewska,33,+11676614799,2018-12-10,7700
4218,Beata,Whita,15,+13084295638,2018-12-26,8000
4219,Clara,Mitchela,19,+48730054855,2024-10-23,6800
4220,Stanisław,Mróz,40,+10267428568,2019-09-24,9400
4221,Alan,Tomaszewski,42,+48922038037,2024-02-10,8900
4222,Clara,Perea,32,+12635998186,2016-07-09,8100
4223,Emilia,Thomaa,33,+212850044169,2023-05-08,6100
4224,Lena,Scota,38,+65580146268,2025-08-09,9900
4225,Karol,Król,40,+48474550746,2022-01-13,9100
4226,Aleksandra,Sanchea,33,+13774340724,2023-07-30,7600
4227,Piotr,Roberts,13,+11683102639,2024-08-28,5000
4228,Michał,Martin,38,+212536065365,2018-06-27,5500
4229,Julian,Adams,30,+65658998403,2023-03-03,7300
4230,Karolina,Moora,4,+10991105749,2000-08-28,8700
4231,Luna,Pawłowska,9,+42808713535,1999-05-25,7900
4232,Sylwia,Wróbea,11,+212527288638,2023-04-15,6700
4233,Emma,Szymańska,6,+10350266471,2018-05-16,6000
4234,Anastasia,Harria,36,+65352071736,2006-10-27,6300
4235,Vanessa,Mróa,18,+13186383914,2015-06-30,5700
4236,Olivia,Campbela,33,+13388507751,2023-10-10,9900
4237,Agnieszka,Kubiaa,25,+212465866716,2004-07-16,7500
4238,Alan,Michalski,15,+10497427233,2017-03-31,6100
4239,Noah,Wilson,1,+65366191249,2021-04-15,7700
4240,Igor,Zieliński,30,+13183921469,2018-09-13,6200
4241,Maja,Nguyea,39,+48421272386,2017-07-17,6000
4242,Emilia,Davia,5,+65353660289,2019-03-30,7200
4243,Ingrid,Jones,28,+42466959441,2025-06-19,10000
4244,Paweł,Allen,11,+65419799854,2013-10-05,6600
4245,Maximilian,Kozłowski,6,+42394777114,2024-12-20,5700
4246,Alina,Majewska,38,+65431119620,2024-09-21,7400
4247,Clara,Adama,26,+12360104738,2017-05-14,7100
4248,Beata,Marciniaa,14,+212776273517,2011-01-14,5500
4249,Karolina,Youna,16,+48600539518,2022-12-21,6000
4250,Mateusz,Hernandez,24,+10232976715,2018-10-09,8700
4251,Rafał,Allen,41,+10076427575,2023-11-17,7600
4252,Sebastian,Lopez,25,+65314240277,2010-02-08,9600
4253,Hanna,Sokołowska,23,+13576149614,2020-06-04,8100
4254,Franciszek,Kowalczyk,44,+48068674392,2024-08-08,5200
4255,Antoni,Anderson,19,+48345857778,2011-06-03,7100
4256,Laura,Lewandowska,50,+212071373876,2011-08-07,5700
4257,Anastasia,Smita,12,+11101752710,2016-08-18,9700
4258,Olivia,Rutkowska,28,+13990158420,2021-09-03,6400
4259,Hanna,Grabowska,33,+12435503477,2022-05-20,9500
4260,Elżbieta,Piasecka,21,+65285706173,2017-11-15,9900
4261,Paulina,Sokołowska,16,+13423670688,2005-08-25,5900
4262,Petra,Walczaa,34,+13996039246,2023-12-18,5400
4263,Alexander,Adams,32,+48166074836,2015-01-08,5700
4264,Adrian,Martinez,13,+65333812961,2025-06-18,6000
4265,Julia,Nowaa,42,+12455186208,2024-09-25,8800
4266,Dorota,Kozłowska,46,+13299926106,2019-11-28,7900
4267,Robert,Mitchell,35,+10875392994,2001-02-09,9700
4268,Piotr,Lewandowski,26,+10212146635,2021-04-09,5600
4269,Leo,Miller,1,+65334935943,2020-03-19,8500
4270,Oliver,Kubiak,39,+42046506089,2020-06-27,8300
4271,Amelia,Majewska,23,+65682036331,2023-01-07,6500
4272,Stanisław,Phillips,40,+13302941105,2021-02-09,5100
4273,Ella,Urbaa,32,+48378125875,2020-11-07,8700
4274,Wojciech,Moore,5,+48071280468,2016-02-02,5500
4275,Katarzyna,Campbela,16,+13139168995,2012-10-24,8700
4276,Patryk,Tomaszewski,46,+48467178562,2022-06-09,7500
4277,Agnieszka,Tomaszewska,8,+65602727669,2021-03-11,5200
4278,Sebastian,Sanchez,5,+212613277904,2014-06-20,7600
4279,Adam,Jaworski,11,+10688276270,2014-09-15,6700
4280,Liam,Williams,5,+11907979246,2022-04-21,9700
4281,Monika,Szymańska,2,+48108577980,2024-07-14,6100
4282,Victor,Williams,16,+13665298503,2025-03-08,7400
4283,Beata,Szymańska,23,+10797706753,2025-01-03,8500
4284,Katarzyna,Rutkowska,32,+11653469462,2012-01-02,9000
4285,Mia,Wiśniewska,10,+11491204459,2017-11-09,9200
4286,Alina,Harria,40,+12438846037,2019-08-07,7700
4287,Ella,Rodriguea,9,+48104029230,2023-04-24,8400
4288,Isabella,Martia,35,+12627161423,2000-08-22,8700
4289,Michał,Sawicki,49,+212785788016,2024-04-25,5100
4290,Irina,Adama,2,+13653277543,2024-05-11,6600
4291,Lucia,Lia,12,+212614753579,1997-06-23,9100
4292,Karolina,Nelsoa,34,+212741539841,2021-01-04,8200
4293,Sara,Walkea,43,+48765074296,2024-01-14,8500
4294,Joanna,Olszewska,15,+12764080423,2024-03-23,7800
4295,Lucia,Jonea,43,+42411145407,2014-03-15,8200
4296,Leon,Johnson,24,+65643506121,2004-12-15,5700
4297,Jakub,Rodriguez,2,+48854393335,2023-05-03,7200
4298,Patryk,Kowalski,44,+48686572670,2020-05-31,8500
4299,Emma,Woźniaa,22,+13415109229,2003-02-26,5100
4300,Hanna,Zielińska,25,+48881483858,2017-01-10,6300
4301,Emilia,Sikora,6,+10118038885,2017-04-03,5000
4302,Elżbieta,Michalska,7,+13577107808,1997-09-01,5800
4303,Antoni,Jones,31,+11035860689,2025-04-07,7700
4304,Adam,Kaczmarek,18,+42042887531,2022-12-26,9500
4305,Sebastian,Garcia,9,+212165040672,2019-06-25,9500
4306,Marta,Parkea,42,+42550346489,2023-08-02,8600
4307,Tomasz,Piotrowski,23,+42718837309,2021-03-10,5000
4308,Jan,Wiśniewski,38,+212934391408,2025-06-08,6400
4309,Karolina,Andersoa,34,+11126871414,2021-09-07,5300
4310,Marcin,Kubiak,30,+42236473581,2018-08-27,6500
4311,Adrian,Williams,48,+42542015366,2021-12-26,9900
4312,Bartosz,Urban,39,+48203221137,2004-10-30,9200
4313,Joanna,Piotrowska,37,+10108866550,2006-07-23,9900
4314,Isabella,Moora,9,+212914592111,2016-07-29,9100
4315,Victoria,Mazua,2,+212690348498,2024-03-14,9000
4316,Daniel,Campbell,11,+48881744673,2024-08-12,9100
4317,Karolina,Rodriguea,45,+13484307276,2024-11-25,9900
4318,Emma,Harria,46,+11237253187,2014-01-13,6600
4319,Ava,Rutkowska,26,+12328695591,2009-01-31,6400
4320,Jakub,Taylor,42,+13815947988,2024-10-13,9600
4321,Irina,Michalska,30,+10338728373,2020-05-16,8400
4322,Rafał,Wilk,1,+12289983124,2019-01-10,9100
4323,Sophia,Tayloa,5,+65697482373,2022-11-09,6100
4324,Beata,Piasecka,48,+12662955452,2025-10-11,8200
4325,Robert,Kołodziej,34,+12223429069,2021-01-09,7200
4326,Łukasz,Kozłowski,21,+10554677509,2020-03-23,8100
4327,Klara,Sokołowska,42,+10542017090,2024-08-12,7200
4328,Leo,Johnson,22,+65974537361,1999-09-03,5800
4329,Alina,Kamińska,41,+12979269849,2023-10-13,8700
4330,Krzysztof,Anderson,47,+42818080939,2009-03-03,5600
4331,Sebastian,Walker,30,+48910903919,2022-04-12,7700
4332,Monika,Stępiea,14,+42328941630,2008-08-12,9900
4333,Andrzej,Davis,18,+12574616195,2015-07-15,7000
4334,Damian,Smith,27,+48691533876,2008-04-05,7700
4335,Barbara,Sikora,40,+42959746172,2023-01-11,7200
4336,Bartosz,Dąbrowski,47,+13200075636,2020-05-10,8100
4337,Veronika,Hernandea,18,+65154331659,2021-11-21,5300
4338,Sebastian,Kamiński,9,+11276615026,2016-07-16,6300
4339,Ingrid,Taylor,5,+10018955493,2024-11-02,8200
4340,Olivia,Bakea,27,+48331441440,2022-07-28,8900
4341,Jakub,Wilk,36,+212039687830,2017-12-19,6600
4342,Laura,Whita,10,+12553877302,2025-10-25,6700
4343,Maja,Tayloa,16,+12312722081,2020-10-21,6700
4344,Maja,Walkea,31,+65550643249,2023-01-22,6100
4345,Karolina,Roberta,20,+48956638603,2010-07-07,7400
4346,Irina,Nguyea,30,+48307840429,2021-06-20,6300
4347,Paulina,Lopea,42,+13625450731,2023-12-20,5600
4348,Oliver,Zając,11,+48993392349,2004-03-09,6500
4349,Mia,Bakea,34,+65122652184,2023-07-12,9200
4350,Alan,Green,12,+10551965294,2024-11-14,8900
4351,Aleksandra,Adama,8,+10899497601,2019-08-09,6000
4352,Jakub,Kowalczyk,39,+10235919295,2020-10-07,8300
4353,Igor,Perez,49,+212938990067,2020-10-15,9100
4354,Emilia,Hila,33,+65605743619,2019-06-17,8500
4355,Mia,Kamińska,50,+65190685606,2025-10-24,6600
4356,Maximilian,Mróz,8,+212562638096,2016-12-10,7000
4357,Jan,Kołodziej,25,+11949131755,2002-11-14,8100
4358,Emma,Michalska,32,+212300535571,2016-10-26,6000
4359,Olivia,Tayloa,42,+212128520706,2024-11-26,5600
4360,Hanna,Allea,44,+10921353570,2024-09-24,9000
4361,Marcin,Turner,2,+10177988057,2024-07-10,7000
4362,Maximilian,Anderson,6,+11052643042,2025-09-07,9400
4363,Andrzej,Pawłowski,36,+48706873859,1994-03-06,5700
4364,Aleksandra,Garcia,35,+48544303034,1995-01-08,8900
4365,Ewa,Turnea,45,+65873139287,2017-05-08,8900
4366,Sara,Youna,32,+12630367098,2016-02-23,5800
4367,Franciszek,Harris,6,+65146918661,2021-06-06,5200
4368,Luna,Wróbea,27,+12071058371,2010-01-03,7900
4369,Veronika,Williama,50,+65456917714,2013-12-20,9000
4370,Olivia,Olszewska,3,+11019091338,2000-12-29,6700
4371,Anastasia,Phillipa,50,+10817091326,2001-11-27,7100
4372,Olivia,Sawicka,9,+48857906027,2017-04-25,8700
4373,Leo,Martin,47,+11411164371,2021-06-30,9600
4374,Szymon,Piotrowski,28,+13626463887,2006-02-24,5800
4375,Artur,Adams,49,+65506118266,2024-09-26,6900
4376,Rafał,Król,14,+48382489248,2020-01-21,6100
4377,Lena,Walczaa,26,+11474781115,2007-08-30,9000
4378,Natalia,Davia,20,+42529779883,2023-11-29,9500
4379,Bartosz,Jones,20,+65893690416,2006-08-09,6000
4380,Vanessa,Piotrowska,1,+12171713534,2020-09-27,8500
4381,Szymon,Harris,42,+13361830041,2023-12-20,8300
4382,Franciszek,Robinson,8,+12156043081,2018-04-12,9300
4383,Damian,Thomas,4,+48300132637,2020-09-25,9400
4384,Franciszek,Zalewski,24,+12373417893,2009-02-16,6000
4385,Hanna,Baraa,7,+12177406159,2008-07-22,7100
4386,Oliver,Borkowski,14,+48117261367,2010-09-16,9000
4387,Karol,Lewandowski,49,+11904075175,2025-09-04,9600
4388,Lucia,Kołodziea,32,+48121832924,2017-04-23,8300
4389,Sebastian,Mazur,6,+65137576137,2025-03-15,7900
4390,Artur,Michalski,25,+42335348054,2007-11-03,5400
4391,Olivia,Jaworska,26,+65497133043,2024-06-20,5300
4392,Ella,Tayloa,10,+48613592430,2006-08-17,7000
4393,Victor,Baran,26,+13963995260,2011-07-05,9700
4394,Franciszek,Hill,26,+11147444424,2019-04-03,8700
4395,Veronika,Sikora,36,+12463578738,2012-08-11,9600
4396,Adrian,Anderson,35,+10202375597,2002-02-18,9200
4397,Alina,Michalska,16,+13043338046,2015-11-19,7200
4398,Mateusz,Thompson,8,+48968906735,2025-08-27,8700
4399,Lucia,Nelsoa,46,+13344769175,2016-05-26,5800
4400,Petra,Campbela,46,+65278146418,2021-04-21,8600
4401,Elena,Jonea,9,+212713988960,2014-02-15,8100
4402,Maximilian,Anderson,10,+11566699739,2010-10-25,8500
4403,Katarzyna,Wójcia,38,+10435051777,2024-01-12,8000
4404,Irina,Browa,34,+212502839270,2021-01-15,9400
4405,Paweł,Olszewski,6,+48421524846,2012-06-20,5300
4406,Luna,Youna,37,+10043417646,2017-08-31,6300
4407,Piotr,Walker,43,+13728302408,2015-01-26,9100
4408,Stanisław,Nowak,17,+65694843523,2007-03-19,8900
4409,Paulina,Davia,2,+11329484318,2024-04-23,8300
4410,Vanessa,Kowalczya,34,+212474075415,2024-01-13,5900
4411,Łukasz,Anderson,42,+11239176929,2024-08-14,5800
4412,Marcin,Thomas,49,+65614663997,2025-08-12,6200
4413,Artur,Lee,10,+212116184591,2020-10-19,6200
4414,Stanisław,Sikora,12,+48535137077,2004-06-29,9100
4415,Isabella,Kołodziea,18,+212513270732,2022-02-06,7300
4416,Lucas,Kozłowski,8,+212142957696,2021-01-19,6800
